image_id,image_filename,reviewed,needs_review,caption_quality,specificity,cultural_entity_missed,template_bias,object_hallucination,wrong_object_or_action,language_issue,expected_cultural_terms,predicted_cultural_terms,explanation,updated_at
9919,00000009919.jpg,True,False,wrong,generic,False,True,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết tấm, bia, mặc, áo và đen; lệch sang các chi tiết tường.",2026-06-06T21:49:28+00:00
9952,00000009952.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường, xe_máy và di_chuyển; bỏ sót/giảm nhẹ các chi tiết xe, ô_tô, đen, đỗ và lưu_thông.",2026-06-06T21:49:35+00:00
9988,00000009988.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết mặc, áo, đen, tay và điện_thoại.",2026-06-06T21:49:40+00:00
10321,00000010321.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như mặt_hàng và bày_bán; bỏ sót/giảm nhẹ các chi tiết hải_sản, quầy, hàng, loại và chụp;",2026-06-06T21:49:48+00:00
10332,00000010332.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như quần_áo; bỏ sót/giảm nhẹ các chi tiết vợt, bộ, tủ, kính và đôi;",2026-06-06T21:49:59+00:00
10341,00000010341.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như mặc, áo, đen và tay; bỏ sót/giảm nhẹ các chi tiết tạp_hoá, cửa_hàng, xanh, đưa và miệng; lệch sang các chi tiết cầm và sản_phẩm.",2026-06-06T21:50:04+00:00
10357,00000010357.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như xe_máy, đường và di_chuyển; bỏ sót/giảm nhẹ các chi tiết vỉa_hè, dựng, gần, phương_tiện và giao_thông;",2026-06-06T21:50:11+00:00
10361,00000010361.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết đèn, treo, đông, không và gian.",2026-06-06T20:27:02+00:00
10362,00000010362.jpg,True,False,correct,specific,True,False,False,False,False,xuồng;thuyền;đèn_lồng,thuyền,"ViG mô tả đúng một số chi tiết như thuyền và mặt_nước; bỏ sót cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết sông, đậu, gần, nhau và đèn_lồng;",2026-06-06T20:33:02+00:00
10389,00000010389.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG mô tả đúng một số chi tiết như một_vài; bỏ sót/giảm nhẹ các chi tiết nhà, căn, lồng, chim và ngôi; lệch sang các chi tiết vỉa_hè và xe_máy.",2026-06-06T21:50:20+00:00
10394,00000010394.jpg,True,False,wrong,unsure,True,False,False,False,False,nón_lá,chợ,"ViG mô tả đúng một số chi tiết như bày_bán; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết hoa, cửa_hàng, bó, bán_hoa và đội; sinh thêm cultural term chợ không phù hợp với ảnh; lệch sang các chi tiết món, đồ, trang_trí, giáng_sinh và chợ.",2026-06-06T20:28:08+00:00
10412,00000010412.jpg,True,False,partial,generic,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như tấm; bỏ sót/giảm nhẹ các chi tiết bảng, quảng_cáo, sửa_chữa, bảng_hiệu và thang; lệch sang các chi tiết biển và tên.",2026-06-06T21:50:28+00:00
10418,00000010418.jpg,True,False,wrong,generic,True,True,False,False,True,đèn_lồng,,"ViG mô tả đúng một số chi tiết như nhà, gỗ và căn; bỏ sót cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết ngôi, treo, hai, đèn_lồng và cso.",2026-06-06T20:28:22+00:00
10445,00000010445.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đồ, trang_trí, món và giáng_sinh; bỏ sót/giảm nhẹ các chi tiết hộp và cạnh.",2026-06-06T21:50:32+00:00
10498,00000010498.jpg,True,False,wrong,generic,True,True,True,True,False,khu_di_tích;kiến_trúc_cổ,nhà_cổ,"ViG mô tả đúng một số chi tiết như cổ; bỏ sót cultural term khu_di_tích và kiến_trúc_cổ; bỏ sót/giảm nhẹ các chi tiết tường, tạo_dáng, chụp, kiến_trúc và mặc; sinh thêm cultural term nhà_cổ không phù hợp với ảnh; lệch sang các chi tiết cặp, đôi, ngôi và nhà.",2026-06-06T20:28:37+00:00
10518,00000010518.jpg,True,False,partial,generic,True,True,False,False,False,cờ,,"ViG mô tả đúng một số chi tiết như quầy; bỏ sót cultural term cờ; bỏ sót/giảm nhẹ các chi tiết siêu_thị, đỏ, thu_ngân, thanh_toán và lá; lệch sang các chi tiết một_vài, tính và tiền.",2026-06-06T20:28:49+00:00
10524,00000010524.jpg,True,False,wrong,generic,True,True,False,True,False,áo_dài,khu_di_tích,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết tủ, kính, mặc, áo và trắng; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích.",2026-06-06T20:29:08+00:00
10526,00000010526.jpg,True,False,wrong,unsure,False,True,True,True,True,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết chôm_chôm, cây, cành, trái và chùm.",2026-06-06T21:50:40+00:00
10531,00000010531.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hàng và rau; bỏ sót/giảm nhẹ các chi tiết bày_bán, khu_vực, nông_sản, giỏ và tay;",2026-06-06T21:50:51+00:00
10566,00000010566.jpg,True,False,partial,generic,True,False,False,False,False,nón_lá,,"ViG mô tả đúng một số chi tiết như kệ và hàng; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết đội, nón, lá, tấm và băng_rôn; lệch sang các chi tiết loại, rau, củ và quả.",2026-06-06T20:29:27+00:00
10592,00000010592.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết sữa, quầy, hàng, bé và mặc.",2026-06-06T21:50:57+00:00
10651,00000010651.jpg,True,False,partial,generic,True,True,False,False,False,xích_lô,,"ViG mô tả đúng một số chi tiết như đường và đạp; bỏ sót cultural term xích_lô; bỏ sót/giảm nhẹ các chi tiết xích_lô, điều_khiển, cây_xanh và vỉa_hè; lệch sang các chi tiết xe.",2026-06-06T20:29:38+00:00
10690,00000010690.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như món, đồ và trang_trí; bỏ sót/giảm nhẹ các chi tiết cây, thông, trái, chụp và giáng_sinh.",2026-06-06T21:51:01+00:00
10728,00000010728.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như tranh, căn và phòng; bỏ sót/giảm nhẹ các chi tiết trưng_bày, đặt, bảo_tàng, kệ và đá.",2026-06-06T21:51:05+00:00
10800,00000010800.jpg,True,False,wrong,unsure,False,False,True,True,True,đèn_lồng,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết khu_phố, không, gian, chụp và buổi; lệch sang các chi tiết treo.",2026-06-06T20:29:51+00:00
10821,00000010821.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết đẩy, áo, vàng, xe và mua.",2026-06-06T21:51:10+00:00
10836,00000010836.jpg,True,False,correct,specific,False,False,False,False,False,,,,2026-06-06T20:03:37+00:00
10859,00000010859.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như quán, ăn và ăn_ở; bỏ sót/giảm nhẹ các chi tiết nhóm, ba, đàn_ông_đội, mũ_bảo_hiểm và chuẩn_bị; lệch sang các chi tiết một_vài.",2026-06-06T21:51:13+00:00
10922,00000010922.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết đeo, hai, trao_đổi, tạp_dề và xanh; lệch sang các chi tiết sản_phẩm, kệ và hàng.",2026-06-06T21:51:22+00:00
11003,00000011003.jpg,True,False,wrong,unsure,False,False,False,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết nam, nhân_viên, siêu_thị, tay và điện_thoại; lệch sang các chi tiết mặc, áo, đen, quầy và hàng.",2026-06-06T21:51:29+00:00
11015,00000011015.jpeg,True,False,wrong,unsure,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như quầy và hàng; bỏ sót/giảm nhẹ các chi tiết đeo, tạp_dề, chế_biến, vàng và thức_ăn; lệch sang các chi tiết mặc, áo và đỏ.",2026-06-06T21:51:39+00:00
11024,00000011024.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đồ, cửa_hàng, trang_trí và bày_bán; bỏ sót/giảm nhẹ các chi tiết lưu_niệm, món, trưng_bày, mặc và áo;",2026-06-06T21:51:46+00:00
11027,00000011027.jpg,True,False,partial,specific,False,False,False,False,False,áo_dài,áo_dài,"ViG mô tả đúng cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết nhóm, trắng, vườn, hoa và thành; lệch sang các chi tiết tạo_dáng và chụp.",2026-06-06T20:30:05+00:00
11033,00000011033.jpg,True,False,wrong,unsure,False,False,True,True,False,,khu_di_tích;di_tích_lịch_sử,"ViG mô tả đúng một số chi tiết như khu; bỏ sót/giảm nhẹ các chi tiết nhà, vũng, nước, lối và đường; sinh thêm cultural term di_tích_lịch_sử và khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết di_tích và lịch_sử.",2026-06-06T21:51:57+00:00
11059,00000011059.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như xe_buýt và một_vài; bỏ sót/giảm nhẹ các chi tiết tấm, biển, quảng_cáo, dán và hình_ảnh;",2026-06-06T21:52:05+00:00
11062,00000011062.jpg,True,False,wrong,generic,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như di_chuyển; bỏ sót/giảm nhẹ các chi tiết vỉa_hè, mặc, áo, nhóm và bộ; lệch sang các chi tiết đường.",2026-06-06T21:52:22+00:00
11071,00000011071.jpg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết dắt, chó, theo, cởi và trần; lệch sang các chi tiết bộ và đường.",2026-06-06T21:52:43+00:00
11074,00000011074.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết hương, em, học_sinh, lư và lư_hương; lệch sang các chi tiết căn, phòng và trưng_bày.",2026-06-06T21:52:53+00:00
11487,00000011487.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như phòng và căn; bỏ sót/giảm nhẹ các chi tiết mô_hình, voi, ma_mút, trưng_bày và hai; lệch sang các chi tiết bộ và xương.",2026-06-06T21:53:02+00:00
11532,00000011532.jpg,True,False,wrong,unsure,False,True,False,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết cây, thông, noel, sợi và dây.",2026-06-06T21:53:10+00:00
11538,00000011538.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết mặc, áo, hàng, trắng và sản_phẩm;",2026-06-06T21:53:16+00:00
11568,00000011568.jpg,True,False,wrong,unsure,False,True,False,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết mặc, áo, vàng, trắng và thang; lệch sang các chi tiết tấm, bảng và thông_báo.",2026-06-06T21:53:34+00:00
11627,00000011627.jpg,True,False,wrong,unsure,True,True,True,False,True,cờ,,"ViG mô tả đúng một số chi tiết như tượng; bỏ sót cultural term cờ; bỏ sót/giảm nhẹ các chi tiết cột, cờ, hai, đài và tưởng_niệm; lệch sang các chi tiết lưng.",2026-06-06T20:30:19+00:00
11628,00000011628.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết giỏ, hàng, thanh_toán, đỏ và xếp.",2026-06-06T21:53:43+00:00
11653,00000011653.jpg,True,False,correct,specific,True,False,False,False,False,xuồng;thuyền,thuyền,ViG mô tả đúng một số chi tiết như di_chuyển; bỏ sót cultural term xuồng;,2026-06-06T20:30:37+00:00
11662,00000011662.jpg,True,False,wrong,unsure,False,True,True,True,True,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết bậc, thang, đeo, kính_râm và đưa; lệch sang các chi tiết lưng.",2026-06-06T21:53:56+00:00
11688,00000011688.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ; bỏ sót/giảm nhẹ các chi tiết đỏ, sân, bóng_đá, mô_hình và chủ_đạo;",2026-06-06T21:54:04+00:00
